 EPOCH2D v4.8.3   v4.8.3-0-g826628c-dirty 1491415230.241               
 
Wrote normal  dump number   46 at time  0.460009092171E-12 and iteration   1623
Wrote normal  dump number   47 at time  0.470212621018E-12 and iteration   1659
Wrote normal  dump number   48 at time  0.480132718508E-12 and iteration   1694
Wrote normal  dump number   49 at time  0.490052815997E-12 and iteration   1729
Wrote normal  dump number   50 at time  0.500256344844E-12 and iteration   1765
Wrote normal  dump number   51 at time  0.510176442334E-12 and iteration   1800
Wrote normal  dump number   52 at time  0.520096539824E-12 and iteration   1835
Wrote normal  dump number   53 at time  0.530016637314E-12 and iteration   1870
Wrote normal  dump number   54 at time  0.540220166160E-12 and iteration   1906
Wrote normal  dump number   55 at time  0.550140263650E-12 and iteration   1941
Wrote normal  dump number   56 at time  0.560060361140E-12 and iteration   1976
Wrote normal  dump number   57 at time  0.570263889987E-12 and iteration   2012
Wrote normal  dump number   58 at time  0.580183987476E-12 and iteration   2047
Wrote normal  dump number   59 at time  0.590104084966E-12 and iteration   2082
Wrote normal  dump number   60 at time  0.600024182456E-12 and iteration   2117
Wrote normal  dump number   61 at time  0.610227711303E-12 and iteration   2153
Wrote normal  dump number   62 at time  0.620147808793E-12 and iteration   2188
Wrote normal  dump number   63 at time  0.630067906282E-12 and iteration   2223
Wrote normal  dump number   64 at time  0.640271435129E-12 and iteration   2259
Wrote normal  dump number   65 at time  0.650191532619E-12 and iteration   2294
Wrote normal  dump number   66 at time  0.660111630109E-12 and iteration   2329
Wrote normal  dump number   67 at time  0.670031727599E-12 and iteration   2364
Wrote normal  dump number   68 at time  0.680235256445E-12 and iteration   2400
Wrote normal  dump number   69 at time  0.690155353935E-12 and iteration   2435
Wrote normal  dump number   70 at time  0.700075451425E-12 and iteration   2470
Wrote normal  dump number   71 at time  0.710278980272E-12 and iteration   2506
Wrote normal  dump number   72 at time  0.720199077761E-12 and iteration   2541
Wrote normal  dump number   73 at time  0.730119175251E-12 and iteration   2576
Wrote normal  dump number   74 at time  0.740039272741E-12 and iteration   2611
Wrote normal  dump number   75 at time  0.750242801588E-12 and iteration   2647
Wrote normal  dump number   76 at time  0.760162899077E-12 and iteration   2682
Wrote normal  dump number   77 at time  0.770082996567E-12 and iteration   2717
Wrote normal  dump number   78 at time  0.780003094057E-12 and iteration   2752
Wrote normal  dump number   79 at time  0.790206622904E-12 and iteration   2788
Wrote normal  dump number   80 at time  0.800126720394E-12 and iteration   2823
Wrote normal  dump number   81 at time  0.810046817883E-12 and iteration   2858
Wrote normal  dump number   82 at time  0.820250346730E-12 and iteration   2894
Wrote normal  dump number   83 at time  0.830170444220E-12 and iteration   2929
Wrote normal  dump number   84 at time  0.840090541710E-12 and iteration   2964
Wrote normal  dump number   85 at time  0.850010639200E-12 and iteration   2999
Wrote normal  dump number   86 at time  0.860214168046E-12 and iteration   3035
Wrote normal  dump number   87 at time  0.870134265536E-12 and iteration   3070
Wrote normal  dump number   88 at time  0.880054363026E-12 and iteration   3105
Wrote normal  dump number   89 at time  0.890257891873E-12 and iteration   3141
Wrote normal  dump number   90 at time  0.900177989362E-12 and iteration   3176
Wrote normal  dump number   91 at time  0.910098086852E-12 and iteration   3211
Wrote normal  dump number   92 at time  0.920018184342E-12 and iteration   3246
Wrote normal  dump number   93 at time  0.930221713189E-12 and iteration   3282
Wrote normal  dump number   94 at time  0.940141810679E-12 and iteration   3317
Wrote normal  dump number   95 at time  0.950061908168E-12 and iteration   3352
Wrote normal  dump number   96 at time  0.960265437015E-12 and iteration   3388
Wrote normal  dump number   97 at time  0.970185534505E-12 and iteration   3423
Wrote normal  dump number   98 at time  0.980105631995E-12 and iteration   3458
Wrote normal  dump number   99 at time  0.990025729485E-12 and iteration   3493
Wrote normal  dump number  100 at time  0.100022925833E-11 and iteration   3529
Wrote normal  dump number  101 at time  0.101014935582E-11 and iteration   3564
Wrote normal  dump number  102 at time  0.102006945331E-11 and iteration   3599
Wrote normal  dump number  103 at time  0.103027298216E-11 and iteration   3635
Wrote normal  dump number  104 at time  0.104019307965E-11 and iteration   3670
Wrote normal  dump number  105 at time  0.105011317714E-11 and iteration   3705
Wrote normal  dump number  106 at time  0.106003327463E-11 and iteration   3740
Wrote normal  dump number  107 at time  0.107023680347E-11 and iteration   3776
Wrote normal  dump number  108 at time  0.108015690096E-11 and iteration   3811
Wrote normal  dump number  109 at time  0.109007699845E-11 and iteration   3846
Wrote normal  dump number  110 at time  0.110028052730E-11 and iteration   3882
Wrote normal  dump number  111 at time  0.111020062479E-11 and iteration   3917
Wrote normal  dump number  112 at time  0.112012072228E-11 and iteration   3952
Wrote normal  dump number  113 at time  0.113004081977E-11 and iteration   3987
Wrote normal  dump number  114 at time  0.114024434862E-11 and iteration   4023
Wrote normal  dump number  115 at time  0.115016444611E-11 and iteration   4058
Wrote normal  dump number  116 at time  0.116008454360E-11 and iteration   4093
Wrote normal  dump number  117 at time  0.117000464109E-11 and iteration   4128
Wrote normal  dump number  118 at time  0.118020816993E-11 and iteration   4164
Wrote normal  dump number  119 at time  0.119012826742E-11 and iteration   4199
Wrote normal  dump number  120 at time  0.120004836491E-11 and iteration   4234
Wrote normal  dump number  121 at time  0.121025189376E-11 and iteration   4270
Wrote normal  dump number  122 at time  0.122017199125E-11 and iteration   4305
Wrote normal  dump number  123 at time  0.123009208874E-11 and iteration   4340
Wrote normal  dump number  124 at time  0.124001218623E-11 and iteration   4375
Wrote normal  dump number  125 at time  0.125021571508E-11 and iteration   4411
Wrote normal  dump number  126 at time  0.126013581256E-11 and iteration   4446
Wrote normal  dump number  127 at time  0.127005591005E-11 and iteration   4481
Wrote normal  dump number  128 at time  0.128025943890E-11 and iteration   4517
Wrote normal  dump number  129 at time  0.129017953639E-11 and iteration   4552
Wrote normal  dump number  130 at time  0.130009963388E-11 and iteration   4587
Wrote normal  dump number  131 at time  0.131001973137E-11 and iteration   4622
Wrote normal  dump number  132 at time  0.132022326022E-11 and iteration   4658
Wrote normal  dump number  133 at time  0.133014335771E-11 and iteration   4693
Wrote normal  dump number  134 at time  0.134006345520E-11 and iteration   4728
Wrote normal  dump number  135 at time  0.135026698404E-11 and iteration   4764
Wrote normal  dump number  136 at time  0.136018708153E-11 and iteration   4799
Wrote normal  dump number  137 at time  0.137010717902E-11 and iteration   4834
Wrote normal  dump number  138 at time  0.138002727651E-11 and iteration   4869
Wrote normal  dump number  139 at time  0.139023080536E-11 and iteration   4905
Wrote normal  dump number  140 at time  0.140015090285E-11 and iteration   4940
Wrote normal  dump number  141 at time  0.141007100034E-11 and iteration   4975
Wrote normal  dump number  142 at time  0.142027452919E-11 and iteration   5011
Wrote normal  dump number  143 at time  0.143019462668E-11 and iteration   5046
Wrote normal  dump number  144 at time  0.144011472417E-11 and iteration   5081
Wrote normal  dump number  145 at time  0.145003482166E-11 and iteration   5116
Wrote normal  dump number  146 at time  0.146023835050E-11 and iteration   5152
Wrote normal  dump number  147 at time  0.147015844799E-11 and iteration   5187
Wrote normal  dump number  148 at time  0.148007854548E-11 and iteration   5222
Wrote normal  dump number  149 at time  0.149028207433E-11 and iteration   5258
Wrote normal  dump number  150 at time  0.150020217182E-11 and iteration   5293
Wrote normal  dump number  151 at time  0.151012226931E-11 and iteration   5328
Wrote normal  dump number  152 at time  0.152004236680E-11 and iteration   5363
Wrote normal  dump number  153 at time  0.153024589565E-11 and iteration   5399
Wrote normal  dump number  154 at time  0.154016599314E-11 and iteration   5434
Wrote normal  dump number  155 at time  0.155008609062E-11 and iteration   5469
Wrote normal  dump number  156 at time  0.156000618811E-11 and iteration   5504
Wrote normal  dump number  157 at time  0.157020971696E-11 and iteration   5540
Wrote normal  dump number  158 at time  0.158012981445E-11 and iteration   5575
Wrote normal  dump number  159 at time  0.159004991194E-11 and iteration   5610
Wrote normal  dump number  160 at time  0.160025344079E-11 and iteration   5646
Wrote normal  dump number  161 at time  0.161017353828E-11 and iteration   5681
Wrote normal  dump number  162 at time  0.162009363577E-11 and iteration   5716
Wrote normal  dump number  163 at time  0.163001373326E-11 and iteration   5751
Wrote normal  dump number  164 at time  0.164021726210E-11 and iteration   5787
Wrote normal  dump number  165 at time  0.165013735959E-11 and iteration   5822
Wrote normal  dump number  166 at time  0.166005745708E-11 and iteration   5857
Wrote normal  dump number  167 at time  0.167026098593E-11 and iteration   5893
Wrote normal  dump number  168 at time  0.168018108342E-11 and iteration   5928
Wrote normal  dump number  169 at time  0.169010118091E-11 and iteration   5963
Wrote normal  dump number  170 at time  0.170002127840E-11 and iteration   5998
Wrote normal  dump number  171 at time  0.171022480725E-11 and iteration   6034
Wrote normal  dump number  172 at time  0.172014490474E-11 and iteration   6069
Wrote normal  dump number  173 at time  0.173006500223E-11 and iteration   6104
Wrote normal  dump number  174 at time  0.174026853107E-11 and iteration   6140
Wrote normal  dump number  175 at time  0.175018862856E-11 and iteration   6175
Wrote normal  dump number  176 at time  0.176010872605E-11 and iteration   6210
Wrote normal  dump number  177 at time  0.177002882354E-11 and iteration   6245
Wrote normal  dump number  178 at time  0.178023235239E-11 and iteration   6281
Wrote normal  dump number  179 at time  0.179015244988E-11 and iteration   6316
Wrote normal  dump number  180 at time  0.180007254737E-11 and iteration   6351
Wrote normal  dump number  181 at time  0.181027607622E-11 and iteration   6387
Wrote normal  dump number  182 at time  0.182019617371E-11 and iteration   6422
Wrote normal  dump number  183 at time  0.183011627119E-11 and iteration   6457
Wrote normal  dump number  184 at time  0.184003636868E-11 and iteration   6492
Wrote normal  dump number  185 at time  0.185023989753E-11 and iteration   6528
Wrote normal  dump number  186 at time  0.186015999502E-11 and iteration   6563
Wrote normal  dump number  187 at time  0.187008009251E-11 and iteration   6598
Wrote normal  dump number  188 at time  0.188000019000E-11 and iteration   6633
Wrote normal  dump number  189 at time  0.189020371885E-11 and iteration   6669
Wrote normal  dump number  190 at time  0.190012381634E-11 and iteration   6704
Wrote normal  dump number  191 at time  0.191004391383E-11 and iteration   6739
Wrote normal  dump number  192 at time  0.192024744267E-11 and iteration   6775
Wrote normal  dump number  193 at time  0.193016754016E-11 and iteration   6810
Wrote normal  dump number  194 at time  0.194008763765E-11 and iteration   6845
Wrote normal  dump number  195 at time  0.195000773514E-11 and iteration   6880
Wrote normal  dump number  196 at time  0.196021126399E-11 and iteration   6916
Wrote normal  dump number  197 at time  0.197013136148E-11 and iteration   6951
Wrote normal  dump number  198 at time  0.198005145897E-11 and iteration   6986
Wrote normal  dump number  199 at time  0.199025498782E-11 and iteration   7022
Wrote normal  dump number  200 at time  0.200003336963E-11 and iteration   7056
