 EPOCH2D v4.8.3   v4.8.3-0-g826628c-dirty 1491416770.636               
 
Wrote normal  dump number    0 at time  0.168054121493E-15 and iteration      0
Wrote normal  dump number    1 at time  0.100832472896E-13 and iteration     30
Wrote normal  dump number    2 at time  0.201664945792E-13 and iteration     60
Wrote normal  dump number    3 at time  0.302497418688E-13 and iteration     90
Wrote normal  dump number    4 at time  0.403329891584E-13 and iteration    120
Wrote normal  dump number    5 at time  0.500801282050E-13 and iteration    149
Wrote normal  dump number    6 at time  0.601633754946E-13 and iteration    179
Wrote normal  dump number    7 at time  0.702466227842E-13 and iteration    209
Wrote normal  dump number    8 at time  0.803298700739E-13 and iteration    239
Wrote normal  dump number    9 at time  0.900770091205E-13 and iteration    268
Wrote normal  dump number   10 at time  0.100160256410E-12 and iteration    298
Wrote normal  dump number   11 at time  0.110243503700E-12 and iteration    328
Wrote normal  dump number   12 at time  0.120326750989E-12 and iteration    358
Wrote normal  dump number   13 at time  0.130073890036E-12 and iteration    387
Wrote normal  dump number   14 at time  0.140157137326E-12 and iteration    417
Wrote normal  dump number   15 at time  0.150240384615E-12 and iteration    447
Wrote normal  dump number   16 at time  0.160323631905E-12 and iteration    477
Wrote normal  dump number   17 at time  0.170070770951E-12 and iteration    506
Wrote normal  dump number   18 at time  0.180154018241E-12 and iteration    536
Wrote normal  dump number   19 at time  0.190237265531E-12 and iteration    566
Wrote normal  dump number   20 at time  0.200320512820E-12 and iteration    596
Wrote normal  dump number   21 at time  0.210067651867E-12 and iteration    625
Wrote normal  dump number   22 at time  0.220150899156E-12 and iteration    655
Wrote normal  dump number   23 at time  0.230234146446E-12 and iteration    685
Wrote normal  dump number   24 at time  0.240317393736E-12 and iteration    715
Wrote normal  dump number   25 at time  0.250064532782E-12 and iteration    744
Wrote normal  dump number   26 at time  0.260147780072E-12 and iteration    774
Wrote normal  dump number   27 at time  0.270231027361E-12 and iteration    804
Wrote normal  dump number   28 at time  0.280314274651E-12 and iteration    834
Wrote normal  dump number   29 at time  0.290061413698E-12 and iteration    863
Wrote normal  dump number   30 at time  0.300144660987E-12 and iteration    893
Wrote normal  dump number   31 at time  0.310227908277E-12 and iteration    923
Wrote normal  dump number   32 at time  0.320311155566E-12 and iteration    953
Wrote normal  dump number   33 at time  0.330058294613E-12 and iteration    982
Wrote normal  dump number   34 at time  0.340141541903E-12 and iteration   1012
Wrote normal  dump number   35 at time  0.350224789192E-12 and iteration   1042
Wrote normal  dump number   36 at time  0.360308036482E-12 and iteration   1072
Wrote normal  dump number   37 at time  0.370055175528E-12 and iteration   1101
Wrote normal  dump number   38 at time  0.380138422818E-12 and iteration   1131
Wrote normal  dump number   39 at time  0.390221670108E-12 and iteration   1161
Wrote normal  dump number   40 at time  0.400304917397E-12 and iteration   1191
Wrote normal  dump number   41 at time  0.410052056444E-12 and iteration   1220
Wrote normal  dump number   42 at time  0.420135303734E-12 and iteration   1250
Wrote normal  dump number   43 at time  0.430218551023E-12 and iteration   1280
Wrote normal  dump number   44 at time  0.440301798313E-12 and iteration   1310
Wrote normal  dump number   45 at time  0.450048937359E-12 and iteration   1339
Wrote normal  dump number   46 at time  0.460132184649E-12 and iteration   1369
Wrote normal  dump number   47 at time  0.470215431939E-12 and iteration   1399
Wrote normal  dump number   48 at time  0.480298679228E-12 and iteration   1429
Wrote normal  dump number   49 at time  0.490045818275E-12 and iteration   1458
Wrote normal  dump number   50 at time  0.500129065564E-12 and iteration   1488
Wrote normal  dump number   51 at time  0.510212312854E-12 and iteration   1518
Wrote normal  dump number   52 at time  0.520295560144E-12 and iteration   1548
Wrote normal  dump number   53 at time  0.530042699190E-12 and iteration   1577
Wrote normal  dump number   54 at time  0.540125946480E-12 and iteration   1607
Wrote normal  dump number   55 at time  0.550209193769E-12 and iteration   1637
Wrote normal  dump number   56 at time  0.560292441059E-12 and iteration   1667
Wrote normal  dump number   57 at time  0.570039580106E-12 and iteration   1696
Wrote normal  dump number   58 at time  0.580122827395E-12 and iteration   1726
Wrote normal  dump number   59 at time  0.590206074685E-12 and iteration   1756
